;fixture_id;date;season;league_id;league_name;league_logo;country_name;country_logo;home_team_id;home_team_name;home_team_img;away_team_id;away_team_name;away_team_img;home_goals;away_goals;home_shots_on_goal;home_shots_off_goal;home_total_shots;home_blocked_shots;home_shots_insidebox;home_shots_outsidebox;home_fouls;home_corner_kicks;home_offsides;home_ball_possession;home_yellow_cards;home_red_cards;home_goalkeeper_saves;home_total_passes;home_passes_accurate;home_passes_percentage;away_shots_on_goal;away_shots_off_goal;away_total_shots;away_blocked_shots;away_shots_insidebox;away_shots_outsidebox;away_fouls;away_corner_kicks;away_offsides;away_ball_possession;away_yellow_cards;away_red_cards;away_goalkeeper_saves;away_total_passes;away_passes_accurate;away_passes_percentage
0;203337;2015-08-21T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;535;Malaga;https://media-3.api-sports.io/football/teams/535.png;536;Sevilla;https://media-2.api-sports.io/football/teams/536.png;0;0;5;13;25;7;9;16;;7;1;57%;3;;2;374;298;80%;2;7;10;1;8;2;;2;3;43%;5;1;4;283;207;73%
1;203338;2015-08-22T16:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;540;Espanyol;https://media-3.api-sports.io/football/teams/540.png;546;Getafe;https://media-2.api-sports.io/football/teams/546.png;1;0;2;2;5;1;3;2;;4;5;33%;2;;2;263;174;66%;3;7;13;3;5;8;;6;2;67%;5;1;1;519;434;84%
2;203339;2015-08-22T16:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;544;Deportivo La Coruna;https://media-1.api-sports.io/football/teams/544.png;548;Real Sociedad;https://media-2.api-sports.io/football/teams/548.png;0;0;5;6;16;5;3;13;;5;2;56%;3;;2;470;375;80%;2;1;9;6;6;3;;4;2;44%;2;;5;350;248;71%
3;203340;2015-08-22T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;534;Las Palmas;https://media-1.api-sports.io/football/teams/534.png;1;0;3;8;14;3;7;7;;4;;61%;2;;1;614;516;84%;1;4;8;3;5;3;;4;;39%;;;2;390;287;74%
4;203341;2015-08-22T20:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;728;Rayo Vallecano;https://media-2.api-sports.io/football/teams/728.png;532;Valencia;https://media-3.api-sports.io/football/teams/532.png;0;0;3;2;8;3;1;7;;3;;56%;3;;4;433;331;76%;4;4;10;2;7;3;;3;1;44%;1;;3;332;230;69%
5;203342;2015-08-23T16:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;531;Athletic Club;https://media-2.api-sports.io/football/teams/531.png;529;Barcelona;https://media-1.api-sports.io/football/teams/529.png;0;1;2;3;8;3;5;3;;2;4;32%;3;;3;319;195;61%;4;3;10;3;7;3;;4;4;68%;3;;2;674;544;81%
6;203343;2015-08-23T18:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;731;Sporting Gijon;https://media-2.api-sports.io/football/teams/731.png;541;Real Madrid;https://media-2.api-sports.io/football/teams/541.png;0;0;;4;6;2;4;2;;2;2;32%;4;;8;305;205;67%;8;14;27;5;12;15;;5;1;68%;;;;639;555;87%
7;203344;2015-08-23T20:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;539;Levante;https://media-1.api-sports.io/football/teams/539.png;538;Celta Vigo;https://media-2.api-sports.io/football/teams/538.png;1;2;2;7;11;2;3;8;;4;;29%;1;1;4;257;175;68%;6;6;15;3;8;7;;6;;71%;3;;1;658;575;87%
8;203345;2015-08-23T20:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;543;Real Betis;https://media-3.api-sports.io/football/teams/543.png;533;Villarreal;https://media-1.api-sports.io/football/teams/533.png;1;1;6;13;22;3;9;13;;7;1;65%;3;;2;396;310;78%;4;4;8;;7;1;;5;2;35%;1;1;5;216;133;62%
9;203346;2015-08-24T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;715;Granada CF;https://media-1.api-sports.io/football/teams/715.png;545;Eibar;https://media-2.api-sports.io/football/teams/545.png;1;3;6;5;12;1;6;6;;6;1;57%;1;1;1;453;349;77%;4;4;10;2;8;2;;5;3;43%;6;;5;334;238;71%
10;203347;2015-08-28T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;533;Villarreal;https://media-1.api-sports.io/football/teams/533.png;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;3;1;4;8;14;2;6;8;;2;5;57%;1;;2;472;374;79%;3;2;5;;5;;;3;1;43%;6;;1;354;257;73%
11;203348;2015-08-29T16:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;548;Real Sociedad;https://media-2.api-sports.io/football/teams/548.png;731;Sporting Gijon;https://media-2.api-sports.io/football/teams/731.png;0;0;1;9;12;2;7;5;;6;2;60%;3;;2;505;415;82%;2;3;7;2;2;5;;4;2;40%;5;;1;339;242;71%
12;203349;2015-08-29T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;529;Barcelona;https://media-1.api-sports.io/football/teams/529.png;535;Malaga;https://media-3.api-sports.io/football/teams/535.png;1;0;13;6;22;3;16;6;;15;4;74%;;;1;655;572;87%;1;3;4;;2;2;;2;3;26%;3;;12;209;128;61%
13;203350;2015-08-29T20:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;538;Celta Vigo;https://media-3.api-sports.io/football/teams/538.png;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;3;0;7;1;11;3;10;1;;5;7;64%;2;;;671;576;86%;;2;3;1;1;2;;4;7;36%;2;1;4;352;243;69%
14;203351;2015-08-29T20:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;541;Real Madrid;https://media-1.api-sports.io/football/teams/541.png;543;Real Betis;https://media-3.api-sports.io/football/teams/543.png;5;0;11;6;21;4;11;10;;11;3;69%;3;;1;630;571;91%;1;3;7;3;3;4;;4;;31%;3;;5;286;220;77%
15;203352;2015-08-30T16:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;545;Eibar;https://media-1.api-sports.io/football/teams/545.png;531;Athletic Club;https://media-1.api-sports.io/football/teams/531.png;2;0;8;;9;1;9;;;11;3;43%;2;;1;369;248;67%;1;5;9;3;3;6;;4;1;57%;2;;6;488;364;75%
16;203353;2015-08-30T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;530;Atletico Madrid;https://media-2.api-sports.io/football/teams/530.png;0;3;7;6;25;12;16;9;;11;;62%;3;;4;482;395;82%;7;7;17;3;5;12;;1;;38%;4;;7;304;231;76%
17;203354;2015-08-30T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;544;Deportivo La Coruna;https://media-3.api-sports.io/football/teams/544.png;1;1;6;3;12;3;6;6;;5;4;53%;5;1;2;399;303;76%;3;6;12;3;8;4;;7;1;47%;1;;5;357;265;74%
18;203355;2015-08-30T20:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;534;Las Palmas;https://media-3.api-sports.io/football/teams/534.png;539;Levante;https://media-2.api-sports.io/football/teams/539.png;0;0;2;10;16;4;6;10;;3;4;65%;2;;2;552;435;79%;2;1;3;;2;1;;;2;35%;4;;2;290;173;60%
19;203356;2015-08-30T20:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;715;Granada CF;https://media-2.api-sports.io/football/teams/715.png;1;2;4;7;16;5;6;10;;6;;61%;5;;2;365;288;79%;4;3;9;2;5;4;;6;3;39%;3;;3;242;161;67%
20;203357;2015-09-11T18:30:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;539;Levante;https://media-1.api-sports.io/football/teams/539.png;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;1;1;4;7;14;3;5;9;;5;1;54%;3;;2;404;313;77%;3;3;8;2;5;3;;4;2;46%;3;;3;346;257;74%
21;203358;2015-09-12T14:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;541;Real Madrid;https://media-1.api-sports.io/football/teams/541.png;0;6;3;6;14;5;9;5;;5;;52%;2;;2;490;433;88%;8;5;15;2;12;3;;6;4;48%;2;;3;447;384;86%
22;203359;2015-09-12T16:15:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;731;Sporting Gijon;https://media-1.api-sports.io/football/teams/731.png;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;0;1;8;3;15;4;12;3;;4;3;40%;3;;2;382;268;70%;3;7;17;7;8;9;;6;4;60%;3;;8;554;465;84%
23;203360;2015-09-12T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;530;Atletico Madrid;https://media-1.api-sports.io/football/teams/530.png;529;Barcelona;https://media-3.api-sports.io/football/teams/529.png;1;2;3;5;11;3;7;4;;1;3;31%;3;;2;318;246;77%;5;5;13;3;9;4;;10;;69%;1;;2;708;623;88%
24;203361;2015-09-12T20:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;543;Real Betis;https://media-2.api-sports.io/football/teams/543.png;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;1;0;2;6;9;1;6;3;;2;2;39%;6;1;3;313;218;70%;3;6;14;5;10;4;;4;5;61%;3;;1;474;377;80%
25;203362;2015-09-13T10:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;715;Granada CF;https://media-1.api-sports.io/football/teams/715.png;533;Villarreal;https://media-2.api-sports.io/football/teams/533.png;1;3;2;7;13;4;6;7;;8;;55%;2;;2;378;300;79%;5;2;8;1;6;2;;6;6;45%;4;;1;300;216;72%
26;203363;2015-09-13T14:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;531;Athletic Club;https://media-3.api-sports.io/football/teams/531.png;546;Getafe;https://media-3.api-sports.io/football/teams/546.png;3;1;6;6;14;2;10;4;;12;8;54%;1;;2;437;332;76%;4;5;12;3;5;7;;5;2;46%;3;;3;379;260;69%
27;203364;2015-09-13T16:15:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;538;Celta Vigo;https://media-1.api-sports.io/football/teams/538.png;534;Las Palmas;https://media-3.api-sports.io/football/teams/534.png;3;3;12;7;25;6;15;10;;7;1;67%;;;2;676;597;88%;4;5;9;;6;4;;2;1;33%;3;1;9;331;243;73%
28;203365;2015-09-13T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;545;Eibar;https://media-3.api-sports.io/football/teams/545.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;203366;2015-09-14T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;544;Deportivo La Coruna;https://media-3.api-sports.io/football/teams/544.png;1;3;2;4;8;2;4;4;;5;4;63%;2;1;6;550;446;81%;8;4;14;2;7;7;;4;5;37%;2;;1;316;210;66%
30;203367;2015-09-18T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;546;Getafe;https://media-2.api-sports.io/football/teams/546.png;535;Malaga;https://media-2.api-sports.io/football/teams/535.png;1;0;4;5;10;1;8;2;;4;;38%;5;;3;296;206;70%;3;6;13;4;3;10;;7;7;62%;2;;3;451;354;78%
31;203368;2015-09-19T14:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;541;Real Madrid;https://media-1.api-sports.io/football/teams/541.png;715;Granada CF;https://media-2.api-sports.io/football/teams/715.png;1;0;10;8;20;2;14;6;;10;3;67%;1;;3;605;533;88%;3;5;12;4;6;6;;1;1;33%;3;;9;297;217;73%
32;203369;2015-09-19T16:15:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;532;Valencia;https://media-1.api-sports.io/football/teams/532.png;543;Real Betis;https://media-2.api-sports.io/football/teams/543.png;0;0;5;7;22;10;12;10;;7;4;67%;4;;1;531;459;86%;1;1;3;1;1;2;;1;1;33%;3;1;5;272;182;67%
33;203370;2015-09-19T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;545;Eibar;https://media-2.api-sports.io/football/teams/545.png;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;0;2;3;3;9;3;3;6;;1;;41%;2;;4;449;323;72%;6;6;14;2;10;4;;4;2;59%;1;;3;634;524;83%
34;203371;2015-09-19T20:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;540;Espanyol;https://media-3.api-sports.io/football/teams/540.png;2;3;3;7;10;;6;4;;7;2;51%;2;1;3;397;316;80%;6;4;18;8;9;9;;6;3;49%;3;;1;388;304;78%
35;203372;2015-09-20T10:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;538;Celta Vigo;https://media-1.api-sports.io/football/teams/538.png;1;2;5;6;13;2;11;2;;5;;44%;3;;3;362;271;75%;5;7;15;3;9;6;;5;4;56%;6;1;4;472;393;83%
36;203373;2015-09-20T14:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;544;Deportivo La Coruna;https://media-2.api-sports.io/football/teams/544.png;731;Sporting Gijon;https://media-2.api-sports.io/football/teams/731.png;2;3;9;5;19;5;10;9;;8;1;62%;3;;1;497;394;79%;4;;4;;3;1;;3;2;38%;3;;7;313;215;69%
37;203374;2015-09-20T16:15:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;533;Villarreal;https://media-1.api-sports.io/football/teams/533.png;531;Athletic Club;https://media-3.api-sports.io/football/teams/531.png;3;1;7;5;14;2;9;5;;9;6;46%;4;;1;345;242;70%;2;5;10;3;6;4;;4;;54%;4;;4;406;288;71%
38;203375;2015-09-20T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;534;Las Palmas;https://media-3.api-sports.io/football/teams/534.png;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;0;1;2;6;8;;5;3;;3;3;50%;3;;5;389;255;66%;6;8;17;3;9;8;;5;1;50%;5;;2;365;253;69%
39;203376;2015-09-20T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;529;Barcelona;https://media-3.api-sports.io/football/teams/529.png;539;Levante;https://media-3.api-sports.io/football/teams/539.png;4;1;8;8;21;5;15;6;;4;3;69%;;;3;671;601;90%;4;4;11;3;5;6;;4;6;31%;1;;3;286;213;74%
40;203377;2015-09-22T18:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;2;0;3;6;12;3;4;8;;6;4;54%;3;;2;492;412;84%;2;2;6;2;3;3;;1;;46%;2;;1;423;333;79%
41;203378;2015-09-22T18:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;540;Espanyol;https://media-3.api-sports.io/football/teams/540.png;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;1;0;5;6;17;6;11;6;;7;1;48%;5;;4;336;258;77%;4;4;10;2;5;5;;6;;52%;7;;4;370;293;79%
42;203379;2015-09-22T20:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;715;Granada CF;https://media-2.api-sports.io/football/teams/715.png;548;Real Sociedad;https://media-1.api-sports.io/football/teams/548.png;0;3;1;5;11;5;1;10;;4;4;51%;5;;2;379;273;72%;5;2;8;1;7;1;;3;2;49%;4;;1;376;263;70%
43;203380;2015-09-23T18:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;538;Celta Vigo;https://media-3.api-sports.io/football/teams/538.png;529;Barcelona;https://media-1.api-sports.io/football/teams/529.png;4;1;5;8;18;5;10;8;;5;7;43%;2;;6;380;290;76%;7;8;18;3;15;3;;10;;57%;2;;1;484;386;80%
44;203381;2015-09-23T18:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;539;Levante;https://media-2.api-sports.io/football/teams/539.png;545;Eibar;https://media-1.api-sports.io/football/teams/545.png;2;2;2;6;12;4;7;5;;4;1;59%;2;;2;455;346;76%;4;2;10;4;8;2;;7;6;41%;5;;;322;211;66%
45;203382;2015-09-23T18:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;731;Sporting Gijon;https://media-1.api-sports.io/football/teams/731.png;2;1;6;8;18;4;12;6;;4;3;63%;2;;1;472;388;82%;2;1;6;3;3;3;;4;;37%;3;1;4;282;186;66%
46;203383;2015-09-23T19:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;531;Athletic Club;https://media-2.api-sports.io/football/teams/531.png;541;Real Madrid;https://media-2.api-sports.io/football/teams/541.png;1;2;5;4;12;3;9;3;;6;;44%;4;;4;417;338;81%;6;10;22;6;14;8;;8;3;56%;3;;4;548;467;85%
47;203384;2015-09-23T20:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;534;Las Palmas;https://media-3.api-sports.io/football/teams/534.png;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;2;0;4;3;12;5;5;7;;5;4;43%;3;;3;338;232;69%;3;9;17;5;15;2;;5;7;57%;4;;2;446;328;74%
48;203385;2015-09-23T20:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;533;Villarreal;https://media-1.api-sports.io/football/teams/533.png;0;1;4;5;15;6;8;7;;8;2;58%;2;;3;471;364;77%;3;4;9;2;7;3;;5;3;42%;3;;4;345;228;66%
49;203386;2015-09-24T20:05:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;543;Real Betis;https://media-3.api-sports.io/football/teams/543.png;544;Deportivo La Coruna;https://media-3.api-sports.io/football/teams/544.png;1;2;2;7;9;;6;3;;3;5;60%;3;;1;494;389;79%;3;5;8;;2;6;;4;2;40%;5;;1;325;233;72%
50;203387;2015-09-25T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;532;Valencia;https://media-1.api-sports.io/football/teams/532.png;715;Granada CF;https://media-3.api-sports.io/football/teams/715.png;1;0;5;7;12;;10;2;;11;2;47%;3;;3;317;246;78%;3;10;18;5;7;11;;3;;53%;3;;4;353;276;78%
51;203388;2015-09-26T14:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;529;Barcelona;https://media-2.api-sports.io/football/teams/529.png;534;Las Palmas;https://media-2.api-sports.io/football/teams/534.png;2;1;6;8;18;4;11;7;;3;6;67%;2;;5;615;540;88%;6;3;10;1;6;4;;4;3;33%;4;;4;297;214;72%
52;203389;2015-09-26T16:15:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;541;Real Madrid;https://media-2.api-sports.io/football/teams/541.png;535;Malaga;https://media-2.api-sports.io/football/teams/535.png;0;0;9;17;31;5;23;8;;12;4;69%;4;;3;614;562;92%;3;4;12;5;8;4;;6;3;31%;4;1;8;273;208;76%
53;203390;2015-09-26T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;728;Rayo Vallecano;https://media-1.api-sports.io/football/teams/728.png;3;2;8;4;16;4;11;5;;6;2;48%;1;;3;388;297;77%;5;9;18;4;6;12;;5;;52%;4;1;5;407;328;81%
54;203391;2015-09-26T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;533;Villarreal;https://media-2.api-sports.io/football/teams/533.png;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;1;0;2;2;5;1;3;2;;1;3;48%;2;;4;507;404;80%;4;3;9;2;7;2;;5;;52%;2;;1;529;415;78%
55;203392;2015-09-26T20:05:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;545;Eibar;https://media-1.api-sports.io/football/teams/545.png;538;Celta Vigo;https://media-1.api-sports.io/football/teams/538.png;1;1;3;2;10;5;4;6;;4;;34%;5;;1;302;179;59%;2;4;9;3;5;4;;4;2;66%;4;;2;587;469;80%
56;203393;2015-09-27T10:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;731;Sporting Gijon;https://media-3.api-sports.io/football/teams/731.png;543;Real Betis;https://media-2.api-sports.io/football/teams/543.png;1;2;10;5;19;4;13;6;;10;4;56%;1;;3;498;416;84%;5;7;13;1;7;6;;4;1;44%;1;;9;401;328;82%
57;203394;2015-09-27T14:00:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;544;Deportivo La Coruna;https://media-1.api-sports.io/football/teams/544.png;540;Espanyol;https://media-2.api-sports.io/football/teams/540.png;3;0;5;7;14;2;8;7;;7;5;48%;4;;3;412;338;82%;3;2;7;2;3;4;;5;2;52%;5;1;3;440;365;83%
58;203395;2015-09-27T16:15:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;539;Levante;https://media-3.api-sports.io/football/teams/539.png;3;0;9;5;16;2;10;6;;4;1;58%;2;;4;479;371;77%;3;5;10;2;6;4;;4;;42%;3;;6;347;241;69%
59;203396;2015-09-27T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;548;Real Sociedad;https://media-2.api-sports.io/football/teams/548.png;531;Athletic Club;https://media-1.api-sports.io/football/teams/531.png;0;0;4;6;15;5;7;8;;4;2;47%;3;;2;358;233;65%;2;5;10;3;5;5;;2;2;53%;4;;4;398;276;69%
60;203397;2015-10-02T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;538;Celta Vigo;https://media-2.api-sports.io/football/teams/538.png;546;Getafe;https://media-2.api-sports.io/football/teams/546.png;0;0;7;9;18;2;11;7;;9;1;67%;1;;3;543;435;80%;3;5;9;1;6;3;;1;;33%;5;;7;264;169;64%
61;203398;2015-10-03T14:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;529;Barcelona;https://media-1.api-sports.io/football/teams/529.png;2;1;5;5;12;2;10;2;;7;6;37%;5;;8;292;210;72%;9;8;28;11;20;8;;9;1;63%;3;;3;498;427;86%
62;203399;2015-10-03T16:15:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;715;Granada CF;https://media-2.api-sports.io/football/teams/715.png;544;Deportivo La Coruna;https://media-1.api-sports.io/football/teams/544.png;1;1;3;7;10;;6;4;;2;1;52%;1;;2;393;276;70%;3;8;14;3;6;8;;5;3;48%;3;;2;351;237;68%
63;203400;2015-10-03T18:30:00+00:00;2015;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2015;540;Espanyol;https://media-3.api-sports.io/football/teams/540.png;731;Sporting Gijon;https://media-2.api-sports.io/football/teams/731.png;1;2;9;2;13;2;8;5;;9;2;55%;3;;;506;414;82%;2;8;12;2;5;7;;1;2;45%;3;;8;427;330;77%
64;203401;2015-10-03T20:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;534;Las Palmas;https://media-2.api-sports.io/football/teams/534.png;545;Eibar;https://media-2.api-sports.io/football/teams/545.png;0;2;4;11;18;3;8;10;;3;1;62%;2;;2;565;461;82%;4;3;9;2;5;4;;1;2;38%;2;;4;342;212;62%
65;203402;2015-10-03T20:05:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;548;Real Sociedad;https://media-1.api-sports.io/football/teams/548.png;3;1;7;2;11;2;6;5;;2;2;36%;5;1;4;309;220;71%;5;6;13;2;9;4;;4;4;64%;2;;4;538;442;82%
66;203403;2015-10-04T10:00:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;728;Rayo Vallecano;https://media-2.api-sports.io/football/teams/728.png;543;Real Betis;https://media-3.api-sports.io/football/teams/543.png;0;2;9;11;23;3;11;12;;8;2;66%;4;;4;527;428;81%;6;2;9;1;6;3;;3;4;34%;2;;8;278;154;55%
67;203404;2015-10-04T14:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;531;Athletic Club;https://media-3.api-sports.io/football/teams/531.png;532;Valencia;https://media-1.api-sports.io/football/teams/532.png;3;1;7;5;16;4;10;6;;10;3;49%;;;3;425;337;79%;4;3;9;2;4;5;;4;3;51%;4;;4;441;358;81%
68;203405;2015-10-04T16:15:00+00:00;2015;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2015;539;Levante;https://media-3.api-sports.io/football/teams/539.png;533;Villarreal;https://media-2.api-sports.io/football/teams/533.png;1;0;4;5;14;5;9;5;;8;;47%;4;;2;358;261;73%;2;1;3;;1;2;;2;1;53%;5;1;3;422;321;76%
69;203406;2015-10-04T18:30:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;530;Atletico Madrid;https://media-1.api-sports.io/football/teams/530.png;541;Real Madrid;https://media-3.api-sports.io/football/teams/541.png;1;1;4;7;18;7;13;5;;5;1;46%;6;;1;470;389;83%;2;6;9;1;5;4;;1;;54%;3;;3;568;487;86%
70;203407;2015-10-17T14:00:00+00:00;2015;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2015;541;Real Madrid;https://media-1.api-sports.io/football/teams/541.png;539;Levante;https://media-1.api-sports.io/football/teams/539.png;3;0;6;12;20;2;11;9;;4;3;58%;1;;5;550;490;89%;5;6;15;4;8;7;;4;3;42%;4;;3;398;318;80%
